id,name,description,acronyme,billing_address_city,billing_address_country,billing_address_postalcode,date_fermeture,date_ouverture,directeur_unite_id,delegation_regionale,email,equivalence_autre_institut,etat_avancement_convention,idexternecpa,status,website,cotutelles,mandat_demander,typologie_mandat,thematique,thematique_mandat,annee_renouvellement,decision_apres_evaluation,vague_renouvellement,mandataire_unique_pi_valo,mandataire_unique_collab_rd,team_id,team_set_id,assigned_user_id,structure_valorisation_id,delegation_global_gestion_id,delegation_regionale_id,type_convention,pui,num_rnsr
163940,U1166 (mixte Paris VI) - ICAN,"INSTITUT DE RECHERCHE SUR LES MALADIES CARDIOVASCULAIRES, DU METABOLISME ET DE LA NUTRITION - ICAN",U1166,Paris,63,75634,,2014-01-01,144749,DR Paris-IDF Centre Est (ex Paris 6-12),,,,17994566,actif,,Université Pierre et Marie Curie (Paris VI),,,0,,,,d,Université Pierre et Marie Curie (Paris VI),Université Pierre et Marie Curie (Paris VI),1,1,14578880,164189,,158452,,sorbonne_u,201420871E
163945,U1142 (mixte Paris VI et Paris XIII) - LIMICS,LABORATOIRE D'INFORMATIQUE MEDICALE ET INGENIERIE DES CONNAISSANCES POUR LA E-SANTE (LIMICS),U1142,Paris,63,75006,,2014-01-01,ba117aa8-cb3c-11ee-af2d-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18109921,actif,,Université Pierre et Marie Curie (Paris VI); Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord),,,0,,,,d,Université Pierre et Marie Curie (Paris VI),Université Pierre et Marie Curie (Paris VI),1,1,14578880,164189,,158452,,sorbonne_u,201420870D
163947,U1144 (mixte Paris V et Paris VII depuis 2019)- OTEN,VARIABILITE DE REPONSE AUX PSYCHOTROPES,U1144,Paris,63,75006,,2014-01-01,1fd6775f-5488-3e59-00ff-54d0945e95e7,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1144 - OPTeN,,18110226,actif,,"Université Paris Descartes (Paris V),Université Paris Diderot – Paris 7 (Paris VII)",,alliance,0,,2024,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420735G
163948,U1145 (mixte Paris V),"INSTITUT DROIT ET SANTE
Juillet 2019 : Anne LAUDE a quité ses fonctions, cherche nouveau DU",U1145,Paris,63,75270,,2014-01-01,13ed07e7-25ec-79b9-45ea-56c61ae60978,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1145 - IDS,,18110379,actif,,Université Paris Descartes (Paris V),,alliance,0,,2024,,d,Alliance,Université Paris Descartes (Paris V),1,1,14578880,163410,159505,161184,,paris_cite,201019128C
163949,U1146 (mixte Paris VI et CNRS) - LIB,LABORATOIRE D'IMAGERIE BIOMEDICALE (LIB),U1146,Paris,63,75006,,2014-01-01,199d4f29-c8b4-ad47-7412-56c61aef5a5f,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18110697,actif,,Sorbonne Université; CNRS,,,0,,,,d,Sorbonne Université,Sorbonne Université,1,1,14578880,164189,267929a0-afcf-45c8-869b-5a5483ff9334,158452,,sorbonne_u,199712668M
163951,U1149 (mixte Paris VII - CNRS VOIR EQUIPES) - CRI,"CENTRE DE RECHERCHE SUR L'INFLAMMATION
Le CNRS a labellisé des équipes qui constituent  chez eux l'EMR8252 (équipe mixte de recherche).
Ils sont donc tutelles des équipes suivantes uniquement :

01 MONTEIRO  RENATO 
IMMUNORECEPTEURS ET IMMUNOPATHOLOGIE RENALE (ERL CNRS)
02 BLANK  ULRICH 
MASTOCYTES ET BASOPHILES DANS L'INFLAMMATION ET LE REMODELAGE (ERL CNRS)
06 EL BENNA  JAMEL
PHAGOCYTES, NADPH OXYDASES ET IMMUNOGENETIQUE DANS L'INFLAMMATION SYSTEMIQUE (ERL CNRS)
",U1149,Paris,63,75870,,2014-01-01,143249,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1149 - CRI,,18111031,actif,,Université Paris Diderot – Paris 7 (Paris VII),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420703X
163952,U1150 (mixte Paris VI et CNRS) - ISIR - AGATHE,"INSTITUT DES SYSTEMES INTELLIGENTS ET DE ROBOTIQUES : ASSISTANCE AUX GESTES ET APPLICATIONS THERAPEUTIQUES

ERL - Equipes de recherche labellisées Inserm au sein d'une UMR UPMC/CNRS",U1150,Paris,63,75232,,2014-01-01,fd9543e4-e969-11ef-86ed-506b8df7f2c7,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18111215,actif,,Sorbonne Université; CNRS,,,0,,,,d,Sorbonne Université,Sorbonne Université,1,1,14578880,164189,267929a0-afcf-45c8-869b-5a5483ff9334,158452,,sorbonne_u,201424025H
163954,U1153 (mixte Paris V - Paris VII - Paris XIII - INRA - CNAM VOIR EQUIPES) - CRESS,"CENTRE DE RECHERCHE EPIDEMIOLOGIE ET STATISTIQUE SORBONNE PARIS CITE - CRESS

ATTENTION  Les mixités diffèrent en fonction des équipes",U1153,Paris,63,75181,,2014-01-01,2616a6d4-7cf2-399e-e154-56c61be98991,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1153 - CRESS,,18111648,actif,,Université Paris Diderot – Paris 7 (Paris VII); Conservatoire National des Arts et des Métiers; Université Paris Descartes (Paris V); Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord); Institut National de la Recherche Agronomique,,alliance,0,,2024,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420738K
163955,U1154 (mixte MNHN et CNRS) - StrInG,STRUCTURE ET INSTABILITE DES GENOMES,U1154,Paris,63,75231,,2014-01-01,ba41b705-46e5-bfa3-4255-56c61b0ae493,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18111923,actif,,MUSEUM NATIONAL D'HISTOIRE NATURELLE; CNRS,,,0,,,,d,,,1,1,14578880,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,,,200316985D
163956,U1155 (mixte Paris VI),"DES MALADIES RENALES RARES AUX MALADIES FREQUENTES, REMODELAGE ET REPARATION",U1155,Paris,63,75970,,2014-01-01,144594,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18112090,actif,,Université Pierre et Marie Curie (Paris VI),,,0,,,,d,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164189,158153,158452,,sorbonne_u,200516384S
164115,U1138 (mixte Paris VI - Paris V - Paris VII - CNRS VOIR EQUIPES),"CENTRE DE RECHERCHE DES CORDELIERS
Attention pas de convention de mixité avec l'ensemble des tutelles.
Dans la convention avec SU: Inserm est MO
Pas de mandat Université de Paris (ex diderot et ex Descartes) -> demander mandat sauf PI/Valo car Alliance ERGANEO

Une équipe est une ERL CNRS: Aurelie Edwards

CNRS-> informer le CNRS
",U1138,Paris,63,75270,,2014-01-01,142518,DR Paris-IDF Centre Est (ex Paris 6-12),,UMR_S 1138 - CRC,,18034612,actif,,Université Paris Diderot – Paris 7 (Paris VII); Université Pierre et Marie Curie (Paris VI); Université Paris Descartes (Paris V),,alliance,0,,,,d,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164189,,158452,,paris_cite,200716512X
164168,U1123 (mixte Paris VII) - ECEVE,EPIDEMIOLOGIE CLINIQUE ET EVALUATION ECONOMIQUE APPLIQUEES AUX POPULATIONS VULNERABLES - ECEVE,U1123,Paris,63,75019,,2014-01-01,143564,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1123 - ECEVE,,17986638,actif,,Université Paris Diderot – Paris 7 (Paris VII),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420728Z
164169,U1124 (mixte Paris V - CNRS VOIR EQUIPES) - T3S,"TOXICOLOGIE, PHARMACOLOGIE ET SIGNALISATION CELLULAIRE",U1124,Paris,63,75006,,2014-01-01,144415,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1124 - T3S,,17986938,actif,,Université Paris Cité,,alliance,0,,2024,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,200616420B
164170,U1125 (mixte Paris XIII),"PHYSIOPATHOLOGIE, CIBLES ET THERAPIES DE LA POLYARTHRITE RHUMATOIDE.",U1125,Bobigny,63,93017,,2014-01-01,1f024d2b-a128-6207-7694-56c61a5e228e,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,17987120,actif,,Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,,200715460D
164175,U1127 (mixte Paris VI et CNRS) - ICM,"Institut du cerveau et de la moelle épinière (ICM)
Thérapeutique Expérimentale de la maladie de Parkinson 

Nous avons le mandat de sorbonne U

dans l'équipe 25 il y a une équipe projet INRIA

Il faut désigner SU, APHP, ICM, CNRS Copro (accord cadre ICM)",U1127,Paris CEDEX 13,63,75651,,2014-01-01,bbc19e4a-11f6-bc77-1968-56c617aede9c,DR Paris-IDF Centre Est (ex Paris 6-12),,,,17993734,actif,,Université Pierre et Marie Curie (Paris VI); CNRS,,,0,,,,d,Institut du Cerveau et de la Moelle Epinière; INSERM / INSERM-TRANSFERT,Institut du Cerveau et de la Moelle Epinière; INSERM / INSERM-TRANSFERT,1,1,14578880,164189,158153,158452,,sorbonne_u,200918525B
164184,"US021 (mixte CEA, CNRS, INRA et INRIA)","Unité de services
IFB- CORE",US021,Gif sur yvette,63,91190,,2014-01-01,146097,DR Paris-IDF Sud (ex Paris 11),,,,18141600,actif,,INRIA-Institut national de recherche en sciences et technologies du numérique; Institut National de la Recherche Agronomique; CEA - Commissariat à l'énergie atomique et aux énergies alternatives; CNRS,,,0,,,,e,,,1,1,14578880,164192,,158456,,paris_saclay,201321719F
164185,"US022 (mixte Montpellier I, Montpellier II et CNRS) - GENOPOLYS","Unité de services
GENOPOLYS",US022,Montpellier CEDEX 5,63,34396,,2014-01-01,145993,DR Occitanie Méditerranée,,,signee,18141800,actif,,Université de Montpellier; CNRS,,,0,,,,a,,,1,1,14578880,164224,,158453,convention_mixite,montpellier,201421822N
164186,"US023 (mixte Paris XI, IGR et CNRS) - AMMICA","Unité de services
ANALYSE MOLECULAIRE, MODELISATION ET IMAGERIE DE LA MALADIE CANCEREUSE (AMMICA)",US023,Villejuif,63,,,2014-01-01,143448,DR Paris-IDF Sud (ex Paris 11),,,,18142000,actif,,Institut Gustave Roussy; CNRS; Université Paris-Sud (ex Paris XI),,,0,,,,e,,,1,1,14578880,,,158456,,paris_saclay,201420837T
164187,US024 (mixte Paris V et CNRS (APHP jusqu'à fin 2018)) - SFR Necker,"Unité de service
STRUCTURE FEDERATIVE DE RECHERCHE NECKER",US024,Paris CEDEX 14,63,75993,,2014-01-01,139990,DR Paris-IDF Centre Nord (ex Paris 5-7),,UAR 3633 ; US 24 - SFR NECKER,,18142150,actif,,Université Paris Descartes (Paris V); CNRS,,alliance,0,,2024,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420835R
164188,US025 (mixte Paris V et CNRS (IRD jusqu'à fin 2018)) - P-MIM,"Unité de service
PLATEFORMES MUTUALISEES DE L'INSTITUT DU MEDICAMENT",US025,Paris,63,,,2014-01-01,b1881ba8-1090-62ca-f27a-5d1cb71cf19d,DR Paris-IDF Centre Nord (ex Paris 5-7),,UAR 3612 ; US 25 P-MIM,,18142304,actif,,Institut de Recherche pour le Développement (ex-ORSTOM); CNRS; Université Paris Descartes (Paris V),,alliance,0,,2024,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420832M
164352,U1132 (mixte Paris VII) - BIOSCAR,"BIOLOGIE DE L'OS ET DU CARTILAGE : REGULATIONS ET CIBLAGES THERAPEUTIQUES ""BIOSCAR""",U1132,Paris,63,75010,,2014-01-01,c06e368e-61ca-ffd0-98b8-5f7ebcd80bc7,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1132 - BIOSCAR,,18087890,actif,,Université Paris Diderot – Paris 7 (Paris VII),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420729A
164353,U1133 ERL (mixte Paris VII et CNRS) - BFA,UNITE DE BIOLOGIE FONCTIONNELLE ET ADAPTATIVE,U1133,Paris,63,75205,,2014-01-01,141641,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR 8251 - BFA,,18088114,actif,,Université Paris Diderot – Paris 7 (Paris VII); CNRS,,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201424237N
164354,U1134 (mixte Paris VII - Réunion - Antilles VOIR EQUIPES (INTS jusqu'à fin 2018)) - BIGR,"BIOLOGIE INTEGREE DU GLOBULE ROUGE
L’Institut National de la Transfusion Sanguine à Paris est partenaire et non cotutelle
Seule l’équipe 2 est tutelle avec l’Université de la Réunion ",U1134,Paris,63,75014,,2014-01-01,88dac26f-96fa-cac3-58f7-56c61a615204,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1134 - BIGR,,18088388,actif,,Université des Antilles et de la Guyane; Université  de la Réunion; Université Paris Diderot – Paris 7 (Paris VII),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420734F
164355,U1135 (mixte Paris VI - CNRS VOIR EQUIPES) - CIMI,"CENTRE D'IMMUNOLOGIE ET DE MALADIES INFECTIEUSES

répartition du mandat de valo par équipe-> voir la page compte de chaque équipe individuellement U1135 EXX

Aubry, Sauce, Weil -> MO SU les autres sont MO Inserm/IT

Attention pas de convention de mixité avec l'ensemble des tutelles.

Dans la convention avec UPMC: répartition des MO par équipe de recherche

ATTENTION certaines équipes sont mixtes avec le CNRS (ERL= équpe labellisée). ",U1135,Paris,63,75013,,2014-01-01,223098,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18088628,actif,,Université Pierre et Marie Curie (Paris VI),,repartition_equipe,0,,,,d,Répartition par équipes,,1,1,14578880,164189,,158452,,sorbonne_u,201420916D
164356,U1136 (mixte Paris VI) - IPLESP,"INSTITUT PIERRE LOUIS D'EPIDEMIOLOGIE ET DE SANTE PUBLIQUE (IPLESP)

PY Boelle	INSERM
F Carrat	INSERM
AG Marcellin/Ch. Katlama	INSERM
B Chaix	INSERM
F Tubach	SU
M Melchior	INSERM

",U1136,Paris,63,75625,,2014-01-01,142196,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18088859,actif,,Sorbonne Université,,repartition_equipe,0,,,,d,Répartition par équipes,,1,1,14578880,164189,,158452,,sorbonne_u,201420917E
164357,U1137 (mixte Paris VII et Paris XIII) - IAME,"IAME : INFECTION, ANTIMICROBIENS, MODELISATION, EVOLUTION",U1137,Paris,63,75870,,2014-01-01,138778,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1137 - IAME,,18089070,actif,,Université Paris 13 Paris Nord (dit Université Sorbonne Paris Nord); Université Paris Diderot – Paris 7 (Paris VII),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,201420743R
164364,U1141 (mixte Paris VII) - NeuroDiderot,NEUROPROTECTION DU CERVEAU EN DEVELOPPEMENT - PROTECT,U1141,Paris,63,75019,,2014-01-01,141760,DR Paris-IDF Centre Nord (ex Paris 5-7),,UMR_S 1141 - Neurodiderot,,18104845,actif,,UNIVERSITE DE PARIS (devenue Université Paris Cité en 2022),,alliance,0,,,,d,Alliance,,1,1,14578880,163410,,161184,,paris_cite,200516362T
164369,U1158 (mixte Paris VI),NEUROPHYSIOLOGIE RESPIRATOIRE EXPERIMENTALE ET CLINIQUE,U1158,Paris,63,75634,,2014-01-01,145045,DR Paris-IDF Centre Est (ex Paris 6-12),,,,18134620,actif,,Sorbonne Université,,,0,,,,d,Sorbonne Université,Sorbonne Université,1,1,14578880,164189,267929a0-afcf-45c8-869b-5a5483ff9334,158452,,sorbonne_u,201420918F
17002847-3c1e-355e-eedb-620eb202e70d,"U1302 (mixte Nantes, Angers et CNRS) - INCIT","Immunologie et nouveaux concepts en immunothérapie
éclatement de l'U1232",U1302,Nantes,63,44200,,2022-01-01,145169,DR Grand Ouest,,,,32510974,actif,,Université d'Angers; Université de Nantes; CNRS,,,0,,,,b,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163982,,161356,,nantes,202224154N
17e923ee-f218-47f2-ddab-571743d2c952,"U1220 (mixte Toulouse III, INRA et  ENVT) - IRSD","Institut de Recherche en Santé Digestive
Accord avec l'ensemble des tutelles MO IT
accord cadre sur la U1220 signé en 2019",U1220,Toulouse,63,31024,,2016-01-01,144332,DR Occitanie Pyrénées,,,,20409714,actif,,Ecole Nationale Vétérinaire de Toulouse; Institut National de la Recherche Agronomique; Université Paul Sabatier Toulouse III,,,0,,,,a,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,163246,,158450,,toulouse,201621878R
186ccfe7-1fda-9564-2b29-54de27573e1e,U1175 (mixte Montpellier et IRD) - TransVIHMI,"Recherche Translationnelle sur le VIH et les Maladies Infectieuses
""TransVIHMI""

Pour les contrats de R&D le mandat est à demander à l'ensemble des tutelles",U1175,Montpellier,63,34994,,2015-01-01,c2365a49-36aa-f3c8-08da-54f2065a0b1e,DR Occitanie Méditerranée,,,signee,19103862,actif,,Université de Montpellier; Université de Montpellier; Institut de Recherche pour le Développement (ex-ORSTOM); Institut de Recherche pour le Développement (ex-ORSTOM),,,0,,,,a,Institut de Recherche pour le Développement (ex-ORSTOM),,1,1,14578880,164224,,158453,convention_mixite,montpellier,201119485L
187834de-12e3-6cee-8d25-54ddb548c959,U1193 (ex U785) (mixte Paris XI) - HEPAREG,Physiopathogenèse et Traitement des Maladies du Foie,U1193,Villejuif,63,94805,,2015-01-01,145779,DR Paris-IDF Sud (ex Paris 11),,,signee,19101976,actif,,Université Paris-Sud (ex Paris XI),,,0,,,fermee/renouvelle,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,14578880,164192,,158456,convention_mixite,paris_saclay,201521294K
1c0e5222-807a-06ae-6a14-57172c2c1e73,U1211 (mixte Bordeaux) - MRGM,Maladies Rares: Génétique et Métabolisme (MRGM),U1211,Bordeaux cedex,63,33076,,2016-01-01,f65a024a-41cd-d3d9-5390-586b86f2837b,DR Nouvelle Aquitaine,,,,20408868,actif,,Université de Bordeaux,,,0,,,cree,b,Université de Bordeaux,Université de Bordeaux,1,1,,162315,,158454,,bordeaux,201622185Z
1c1775d1-4956-4586-8980-5ea714cf9a97,U1279 (mixte Saclay et IGR),Dynamique des cellules tumorales,U1279,Villejuif,63,94805,,2020-01-01,223446,DR Paris-IDF Sud (ex Paris 11),,,,26479564,actif,,Université Paris-Saclay; Institut Gustave Roussy,,,0,,,,e,,,1,1,9291620,164192,,158456,,paris_saclay,202023571N
1d308b64-cbe3-11ee-b3f5-506b8df7f2c7,U1318 (ex UA011) (mixte Montpellier) - IDESP,Institut Desbrest d'épidémiologie et de santé publique,U1318,Montpellier Cedex,63,34295,,2024-01-01,138960,DR Occitanie Méditerranée,,,signee,47438765,actif,,INSERM; Université de Montpellier,,,0,,,,a,Université de Montpellier,Université de Montpellier,1,1,9291620,,,158453,convention_mixite,montpellier,202123741U
1fe7f9a0-7c28-11ef-8a3b-506b8df7f2c7,UA014,Cardiovascular homeostasis and regeneration,UA014,Toulouse Cedex,63,31400,,2023-09-01,679a8af2-7c27-11ef-a7c1-506b8df7f2c7,DR Occitanie Pyrénées,,,,66282701,actif,,INSERM,,,0,,,,a,,,1,1,9291620,,,158450,,,202324558Y
20540326-e932-11ef-9d2d-506b8df7f2c7,U1343 (mixte Paris Cité),Pharmacologie et évaluations thérapeutiques chez l'enfant et la femme enceinte,U1343,Paris,63,75006,,2025-01-01,4ac60922-6279-d64e-b75f-5630d63ef65e,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67861978,actif,,INSERM; Université Paris Cité,,,0,,,,d,,,1,1,9291620,,,161184,,,
208c0e12-95b0-b79c-8573-6217369c414b,U1313 (ex U1082) (mixte Poitiers) - IRMETIST,"Ischémie Reperfusion, Métabolisme et Inflammation Stérile en Transplantation",U1313,Poitiers,63,86021,,2022-01-01,efc66e46-c693-9c3a-cf03-621737193acf,DR Nouvelle Aquitaine,,,,32571989,actif,,Université Poitiers,,,0,,,,b,Université Poitiers,Université Poitiers,1,1,9291620,b627f38d-4cab-941e-1a7d-5e299884fd66,,158454,,,201220164V
2217ca28-20e7-3fe8-ce36-589b262bf081,U1231 (ex U866) (mixte Bourgogne) - LNC,"Centre de médecine translationnelle et Moléculaire

Création avec fusion de plusieurs unités reconnues(U866, EA 4271, EA 4184)
L'Inserm ne reconnaît pas à AgroSup la qualité de tutelle pour l'unité 1231 mais de partenaire

Répartition par équipe : celles IT 
E01 : Carmen Garrido 
E03 : Laurent LAGROST
E05 : Laurent DELVA
E09 : voir qui a repris suite au départ de Lionel Apetoh

",U1231,Dijon,63,21079,,2017-01-01,143394,DR Est,,,,21457058,actif,,Université de Bourgogne,,repartition_equipe,0,,2024,,c,Répartition par équipes,,1,1,14578880,164191,,158457,,bourgogne,200716508T
227bfb8f-65c0-0f62-e155-5a953a6dee03,U1250 (mixte Reims) - P3Cell,PATHOLOGIES PULMONAIRES ET PLASTICITE CELLULAIRE (P3CELL),U1250,Reims,63,51092,,2018-01-01,224123,DR Est,,,en_negociation,22881306,actif,,Université de Reims Champagne - Ardennes,,,0,,,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,163441,158153,158457,convention_mixite,reims,200816533R
229cd961-db91-bd0e-2996-620fcd580dbb,U1305 ERL (mixte Rennes et CNRS),"Biologie et Génétique du Cancer
ERL INSERM dans une unité CNRS",U1305,Rennes,63,35043,,2022-01-01,b8df0532-d4e8-2b08-4c9f-620fce76f1ff,DR Grand Ouest,,,,32526442,actif,,Université de Rennes I; CNRS,,,0,,,,b,CNRS,,1,1,9291620,163982,,161356,,rennes,202224191D
24515d38-45d2-945c-cfcb-5a953c8eda4e,U1256 (mixte Lorraine) - N-GERE,NUTRITION - GENETIQUE ET EXPOSITION AUX RISQUES ENVIRONNEMENTAUX (NGERE),U1256,Vandoeuvre les Nancy,63,54505,,2018-01-01,143424,DR Est,,,en_negociation,22881383,actif,,Université de Lorraine,,,0,,,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,164191,158153,158457,convention_mixite,nancy,200919208U
2511849f-4da2-48b3-c86a-5ea71978af56,"U1283 (mixte Lille, IPL et CHRU Lille)",Metabolic functional (epi)genomics and molecular mechanisms involved in type 2 diabètes and related diseases,U1283,Lille,63,59045,,2020-01-01,143425,DR Nord Ouest,,,,26479652,actif,,Centre Hospitalier Universitaire de Lille; Université de Lille; Institut Pasteur de Lille,,,0,,,,e,INSERM / INSERM-TRANSFERT,,1,1,9291620,163441,,157179,,lille,200212749D
26b40629-ad27-e3db-b729-577e736062cf,U1224 (mixte Pasteur Paris),MICROENVIRONNEMENT ET IMMUNITE,U1224,Paris cedex 15,63,75724,,2016-01-01,225116,DR Paris-IDF Centre Est (ex Paris 6-12),,,signee,20763530,actif,,Institut Pasteur Paris,,,0,,,,e,Institut Pasteur Paris,Institut Pasteur Paris,1,1,9291620,6d196e98-d18b-f223-f912-62d91c664fdd,,158452,convention_cadre,paris_cite,201622814H
286e3371-af24-69a2-753e-64010cf485d7,US054 (mixte Bordeaux) - MART,Methods and Applied Research for Trials,US054,Bordeaux	Cedex,63,33076,,2022-09-01,146338,DR Nouvelle Aquitaine,,,,36360407,actif,,Université de Bordeaux,,,0,,,,b,,,1,1,9291620,162315,,158454,,bordeaux,202224325Z
29a14b2d-65c6-5802-7016-54de282378a5,"U1187 (mixte Réunion, CNRS et IRD) - PIMIT","Processus Infectieux en Milieu Insulaire Tropical
(PIMIT)",U1187,Sainte Clotilde,63,97490,,2015-01-01,4dde4165-f49c-6026-4b10-54f2093ab255,DR Occitanie Méditerranée,,,,19103870,actif,,Institut de Recherche pour le Développement (ex-ORSTOM); Université  de la Réunion; CNRS,,,0,,,,e,,,1,1,14578880,164224,,158453,,montpellier,201521693U
2c448c80-cb62-11ee-b373-506b8df7f2c7,U1323 (mixte Côte d'Azur et CNRS),Institut de pharmacologie moléculaire et cellulaire,U1323,Valbonne,63,06560,,2024-01-01,145479,DR Provence-Alpes-Côte-d'Azur et Corse,,,,47431305,actif,,"INSERM,CNRS,Université Côte d'Azur",,,0,,,,c,Comité tripartite,,1,1,9291620,,,158449,,nice,201220332C
2c8d12ee-e929-11ef-b826-506b8df7f2c7,U1336 ERL (mixte ?),Structures Bactériennes Impliquées dans la Modulation de la Résistance aux Antibiotiques,U1336,Paris,63,75006,,2025-01-01,141051,DR Paris-IDF Centre Est (ex Paris 6-12),,,,67858114,actif,,INSERM,,,0,,,,d,,,1,1,9291620,,,158452,,,
2cbb0301-1b5f-b3b0-ea83-5a9536cd8fe7,US035 - ART,Accélérateur de recherche technologique en thérapie génomique (ART),US035,CORBEIL-ESSONNES,63,91100,,2018-01-01,139920,DR Paris-IDF Sud (ex Paris 11),,,,22881012,actif,,,,,0,,,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,,,158456,,,201822806R
3216d834-e92f-11ef-b824-506b8df7f2c7,U1340 ERL (mixte ?),Développement et troubles neurologiques chez l'homme,U1340,Paris,63,75013,,2025-01-01,222945,DR Paris-IDF Centre Nord (ex Paris 5-7),,,,67861465,actif,,INSERM,,,0,,,,d,,,1,1,9291620,,,161184,,,
32d30d1a-fafb-11ee-bb2f-506b8df7f2c7,UA016 (ex U1072) (mixte Aix-Marseille) - UNIS,Unité de Neurobiologie des Canaux ioniques et de la Synapse (ex U1072),UA016,Marseille Cedex,63,13009,,2024-01-01,143732,DR Provence-Alpes-Côte-d'Azur et Corse,,,,52653705,actif,,INSERM; Aix-Marseille Université,,,0,,,,c,INSERM; INSERM TRANSFERT,INSERM; INSERM TRANSFERT,1,1,9291620,163731,,158449,,marseille,201220156L
32df661c-ede6-5f7f-6ca5-54f05689f846,U1182 (ex U696) (mixte Ecole Polytechnique et CNRS),Laboratoire d'Optique et Biosciences,U1182,Palaiseau,63,91128,,2015-01-01,142508,DR Paris-IDF Sud (ex Paris 11),,,,19155260,actif,,Ecole Polytechnique de Palaiseau; CNRS,,,0,,,fermee/renouvelle,e,,,1,1,14578880,164192,,158456,,,200519254L
3793df8d-c263-8a32-6962-5ea6e88abd7b,US044 (mixte Saclay) - IBVB,"Institut Biomédical du Val de Bièvre
fusion des US 32 et 33",US044,Kremlin - Bicêtre cedex,63,94276,,2020-01-01,144920,DR Paris-IDF Sud (ex Paris 11),,,,26478108,actif,,Université Paris-Saclay,,,0,,,,e,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,164192,,158456,,paris_saclay,202023578W
38b50fc6-f8e4-11ee-a80a-506b8df7f2c7,US056 (mixte Aix-Marseille) - EMERGEN,EMERGEN,US056,Marseille Cedex 9,63,13276,,2023-11-15,1283f47c-d18c-11ee-9897-506b8df7f2c7,DR Provence-Alpes-Côte-d'Azur et Corse,,,,52652617,actif,,INSERM; Aix-Marseille Université,,,0,,,,c,INSERM / INSERM-TRANSFERT,INSERM / INSERM-TRANSFERT,1,1,9291620,,,158449,,marseille,202324526N
38c029b4-f00e-b0fa-14c4-5c502e985422,U1267 (mixte Paris V et CNRS) - UTCBS,Unité des Technologies Chimiques et Biologiques pour la Santé,U1267,Paris,63,75006,,2019-01-01,143112,DR Paris-IDF Centre Nord (ex Paris 5-7),,UM 4 ; UMR 8258 ; UMR_S 1267 - UTCBS,,24053670,actif,,Université Paris Descartes (Paris V); CNRS,,alliance,0,,2024,,d,Alliance,,1,1,9291620,163410,,161184,,paris_cite,200217491H
